,can_smiles,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,RingCount,NumRotatableBonds,fr_aryl_methyl,fr_NH1,fr_NH2,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,MolWt,MaxPartialCharge,MinPartialCharge,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,TPSA,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,NPR1,NPR2,PMI3,PBF,Nper,OB,C,H,O,N,N_NO2,O_NO2,c_3NO2,c_2NO2,c_NO2,NO2_content,benzene_ono2,benzene_1no2,benzene_2no2,benzene_3no2,benzene_4no2,six_N1_0no2,six_N1_1no2,six_N1_2no2,six_N1_3no2,six_N2_0no2,six_N2_1no2,six_N2_2no2,six_N2_3no2,six_N3_0no2,six_N3_1no2,six_N3_2no2,six_N3_3no2,six_N4_0no2,six_N4_1no2,five_N1_0no2,five_N1_1no2,five_N1_2no2,five_N1_3no2,five_N1_4no2,five_N2_0no2,five_N2_1no2,five_N2_2no2,five_N2_3no2,five_N2_4no2,five_N3_0no2,five_N3_1no2,five_N3_2no2,five_N3_3no2,five_N3_4no2,five_N4_0no2,five_N4_1no2,five_N4_2no2,five_N4_3no2,five_N4_4no2,ring_content,con_rings,axis_symmetry,count_3n,T,bde_gnn
414,O=[N+]([O-])C(F)(c1nonc1/N=N/c1nonc1C(F)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],0,20,0,0,0,0,2,2,16,0,22,2,8,0,0,0,0,4,0,0,410.1220000000002,0.6673139561019111,-0.255554206,14.061769428463151,1.3504497354497351,-4.592481576,275.11999999999995,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,2,4,0,4,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.146606303,0,-9.184963152,0,0,0,0,0,0,0,0,5.733559145880575,10.766109615142351,0,-8.108328856,0,0,0,42.6082899565295,0,7.766777447089947,28.123538856926302,0,0,0,0.3441888971233375,0.8227226592497204,4530.834484304148,0.6544128742882137,0.3413618386723949,-0.078025563,6,0,10,10,0,0,0,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3571428571428571,0,0,0,166,102.183754
415,O=[N+]([O-])/N=c1\[nH]nc(N[N+](=O)[O-])c2nc[nH]c12,3,12,0,0,0,0,2,2,6,3,12,2,3,0,3,0,0,2,0,0,240.139,0.246212130180206,-0.341194302,10.267875409423027,0.070416666666667,-0.922225687,168.03,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.212577475434618,0,0,0,0,-0.172640779,0.2102777777777782,0,0,0,0,0,1.800227229780801,4.770308012093726,0,0,3.01536186696901,7.265855064247921,0,-1.747016566,0,0,0,20.49780368165785,0,0,0,0,0,0,0.1981407776473897,0.8502030009089748,2287.826606276761,0.293742516630664,0.4663965453341606,-0.533024623,5,4,4,8,2,0,0,0,0,0.3809523809523809,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5238095238095238,2,0,0,166,114.70907
416,[N-]=[N+]=Nc1nnnn1CCO[N+](=O)[O-],0,11,0,0,0,0,1,1,8,0,11,1,5,0,0,0,0,0,0,0,200.118,0.294062406375608,-0.311945386,9.778886684303352,0.0300925925925925,-0.932945169,144.73000000000002,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,-0.186188587,0,0,0,0,0,0,0,-0.069955593,0,0,0,0,0,0,0,0,0,0,3.1463803854875283,9.990652872260016,0,-0.932945169,1.086527777777778,0,0,9.778886684303352,4.019336026077098,0,0,0,0,0,0.3948210798255829,0.7516216732053504,1414.939577657141,0.7558647595346525,0.5596697948210554,-0.399764139,3,4,3,8,0,1,0,0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2777777777777778,1,0,1,166,119.912575
417,[N-]=[N+]=Nc1nn2nnc([N+](=O)[O-])c2nc1N,2,12,0,0,0,0,2,2,9,1,12,2,2,0,0,1,0,1,0,0,222.128,0.4389486744185292,-0.381882629,10.497135928445452,0.2227872260015113,-0.774119583,173.89,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.044272959,-0.222787226,0,0,5.370976946334089,0,0,0,0,0,0,3.1339266817838247,13.79254865835223,0,-0.774119583,0.7624074074074072,0,0,10.497135928445452,0,0,0,0,0,0,0.1884292925103441,0.8290806693812789,1974.8395855573656,0.2181234452051035,0.6302672333069221,-0.504213787,4,2,2,10,0,0,0,0,1,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3333333333333333,2,0,1,166,261.36115
418,[N-]=[N+]=Nc1c([N+](=O)[O-])nn(CN(Cn2nc([N+](=O)[O-])c(N=[N+]=[N-])c2[N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],0,26,0,0,0,0,2,2,16,0,26,2,11,0,0,0,0,5,0,0,484.2220000000002,0.4297263520680608,-0.357792244,11.451045288485764,0.0724557508188459,-1.34068045,352.0999999999999,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,2,1,5,2,0,0,5,0,0,0,0,0,0,0,0,-2.653244048,0,0,0,0,0,0,0,-7.725252981,0,0,0,0,0,0,0,0,0,0,5.590377559477765,6.355838078267732,-0.076201814,-6.461427471,0.1449115016376918,0,0,56.22663057160637,0,0,0,0,0,0,0.3487710406435553,0.8770452772682129,7018.986202027214,1.1606090745346198,0.4625977340971701,-0.264341562,8,4,10,16,1,0,0,0,4,0.5263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,166,214.57953
419,O=[N+]([O-])N1C2NC(C(F)(F)F)(C(F)(F)F)N([N+](=O)[O-])C2NC1(C(F)(F)F)C(F)(F)F,2,10,0,2,2,0,0,0,6,2,22,2,2,0,2,0,0,2,0,0,476.134,0.4397988330114942,-0.246093204,13.228849914965986,0.1641435185185185,-6.7859786,116.82000000000002,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,-7.533518519,0,0,0,0,0,-38.88706822,0,0,0,0,0.3282870370370374,0,0,0,0,0,-4.096435185,-5.153569539,0,0,0,21.881386054421768,0,0,158.74619897959187,0,0,0,0.4195916025545255,0.9500876224066168,4467.053058201203,1.0302472356302066,0.1764209235215296,-0.470455796,8,4,4,6,2,0,0,0,0,0.2352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,165,73.5819
420,O=[N+]([O-])C(c1ncon1)[N+](=O)[O-],0,9,0,0,0,0,1,1,7,0,9,1,3,0,0,0,0,2,0,0,174.072,0.5124313831395247,-0.342220747,10.081574074074076,0.5648148148148147,-2.149305556,125.20000000000002,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.7870370370370372,-2.149305556,0,0,0,-0.564814815,0,0,0,0,0,0,0,0,0,0,0,6.187592592592592,0,-2.212592593,0,0,0,20.163148148148142,0,4.125787037037037,0,0,0,0,0.4719596370705896,0.8210254312441173,769.3512557486519,0.6994916244975498,0.3217059607518728,-0.183831978,3,2,5,4,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3571428571428571,1,0,0,165,203.89287
421,Nc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N)c1[N+](=O)[O-],6,12,0,0,0,1,0,1,9,3,12,1,3,0,0,3,0,3,3,0,258.15,0.3286999771199757,-0.387349179,10.66307634164777,0.9253703703703702,-1.148703704,207.48,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.102222222,0,0,0,15.569875283446711,0,0,0,0,0,0,0,0,0,-3.446111111,0,0,0,31.98922902494331,0,0,0,0,0,0,0.5470103996980229,0.5475959402150066,2100.204650354488,0.3151588444941825,0.3253922138291691,-0.557815224,6,6,6,6,0,0,0,0,3,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,324,334.6079
422,Nn1nc([N+](=O)[O-])nc1[N+](=O)[O-],2,10,0,0,0,0,1,1,8,1,10,1,2,0,0,1,0,2,0,0,174.076,0.5103778103433789,-0.389689384,10.037314814814817,0.2342592592592591,-0.975833333,143.01000000000002,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.772314815,0,0,0,4.877037037037037,0,0,0,0,0,0,0,5.911481481481482,0,-1.948055556,0.2342592592592591,0,0,20.015462962962964,0,0,0,0,0,0,0.240537446834458,0.7651948960338588,1092.3557816455188,0.0779418395785955,0.4825478526620557,-0.091913877,2,2,4,6,0,0,0,0,2,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,165,223.7766
423,Nc1nnnn1NCC(F)([N+](=O)[O-])[N+](=O)[O-],3,12,0,0,0,0,1,1,10,2,13,1,5,0,1,1,0,2,0,0,236.123,0.6326973381549593,-0.365171492,13.177334656084655,0.3249574829931967,-3.876597222,167.93000000000004,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,0,2,1,0,0,2,0,0,1,0,0,0,0,0,-1.275555556,0,0,0,0,0,0,0,-0.324957483,0,-3.876597222,0,5.124305555555555,0,0,1.8934259259259256,0,0,0,0,9.33245559334845,0,-3.360024565,0.5707638888888891,0,0,20.327757936507936,0,0,13.177334656084655,0,0,0,0.2526624636986073,0.917360586396416,1966.845746951664,0.5573946631703061,0.4743290573133493,-0.304925823,3,5,4,8,0,0,0,1,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.238095238095238,1,0,0,165,105.932144
424,CN(Cn1nc([N+](=O)[O-])nc1[N+](=O)[O-])[N+](=O)[O-],0,13,0,0,0,0,1,1,9,0,13,1,5,0,0,0,0,3,0,0,247.127,0.5079967875648043,-0.389743187,10.480285336356763,0.4592592592592592,-1.032083333,163.37000000000003,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,3,0,0,0,0,0,0,1.0250387377173091,0,-0.634768519,0,0,0,0,0,0,0,-1.93162226,0,0,0,0,0,0,0,0,0,0,0,6.198077286470143,0.4636961451247163,-2.90209845,0.4592592592592592,0,0,31.077875566893425,0,0,0,0,0,0,0.2597619167742274,0.8433149474180803,2178.1732134672657,0.7590447979973919,0.3965572357532766,-0.291348173,4,5,6,7,1,0,0,0,2,0.5454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,165,149.67554
425,CN(Cn1nc([N+](=O)[O-])c(N)c1[N+](=O)[O-])[N+](=O)[O-],2,13,0,0,0,0,1,1,9,1,13,1,5,0,0,1,0,3,0,0,261.154,0.4431490466522779,-0.384623304,10.683618669690098,0.4614739229024942,-1.008935185,176.5,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,0,0,3,0,0,0,0,0,0,1.0212594482237338,0,-0.651435185,0,0,0,0,0,0,0,-2.531855631,0,0,0,5.202790060468631,0,0,0,0,0,0,0,3.2576851851851854,0.4614739229024942,-2.859581444,0.4824074074074074,0,0,31.55862811791383,0,0,0,0,0,0,0.2875490301706309,0.802084991035402,2398.76101126732,0.7071172285100442,0.3752575108939555,-0.459498993,5,7,6,7,1,0,0,0,2,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,165,209.13922
426,O=C(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],0,24,0,0,0,0,0,0,16,0,24,0,14,0,0,0,0,7,0,0,460.18100000000027,0.7336360293488364,-0.440679776,11.51088860544218,0.5025642479213897,-4.310536264,331.52,0,0,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,8,1,0,0,0,0,0,0,0,-6.831586121,0,0,0,0,0,0,-1.781773904,0,0,-8.522386106,0,0,0,0,0,0,0,0,0,0,-0.502564248,-13.70061,0,0,0,86.76861114885197,3.979253354119425,0,0,0,0,0,0.2656842337088825,0.8817337619201145,6796.3950461368,0.9531204256098752,0.243382495148648,-0.069537856,7,8,16,8,1,0,2,0,0,0.6153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,137.4048
427,O=C(c1nc([N+](=O)[O-])nn1C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1nc([N+](=O)[O-])nn1C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],0,31,0,0,0,0,2,2,23,0,31,2,12,0,0,0,0,8,0,0,552.1580000000002,0.8348107716977669,-0.38969113,12.961296296296297,1.2455555555555553,-5.060081885,423.6099999999999,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,4,0,8,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.628657407,-8.634770618,0,-10.12016377,0,0,0,0,0,0,0,0,0,10.279408856135046,0,-17.69330971,-2.491111111,0,0,103.04161669606113,0,0,0,0,0,0,0.5759781111374125,0.6760364283195014,6443.769305241866,0.972283876724017,0.3549708597901324,0.0869316391322773,7,0,17,14,0,0,2,0,2,0.7368421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,164,124.16745
428,O=[N+]([O-])C(=C1NCN([N+](=O)[O-])CN1)[N+](=O)[O-],2,12,0,1,1,0,0,0,8,2,12,1,3,0,2,0,0,3,0,0,234.128,0.5988970664798821,-0.337936304,10.334147297808013,0.3606018518518517,-1.27500189,156.72000000000003,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,-0.721203704,0,0,0,0,0,0,-1.725835223,0,0,0,0,0,0,0,4.365462962962963,0,0,0,0,0,0.6537811791383219,-3.108055556,0,0,0,30.934591836734693,0,0,0,0,0,0,0.200032031735907,0.8369988543777652,2202.951771643144,0.4400909636552974,0.3587781042848355,-0.341693433,4,6,6,6,1,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,164,153.74994
429,O=[N+]([O-])N(CCN(c1nonc1-c1nnn[nH]1)[N+](=O)[O-])c1nonc1-c1nnn[nH]1,2,22,0,0,0,0,4,4,16,2,22,4,9,0,2,0,0,2,0,0,422.2420000000002,0.267593260851629,-0.24139788,11.536081583893631,0.0647785016210338,-0.867774235,279.5199999999999,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,10,2,2,0,0,0,2,0,2,0,0,0,0,0,0,-1.143424981,0,0,0,0,0,0,0,-1.267218112,0,0,0,0,0,0,0,4.693514447033358,0,0,0,34.35873381072807,0.9048439468379944,-1.735548469,0,0,0,23.072163167787267,0,9.044773022258592,0,0,0,0,0.3632168515013098,0.8325168586154565,5010.965695455539,0.9204784765453078,0.5305014659839618,-0.492608504,8,6,6,16,2,0,0,0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.5555555555555556,0,0,0,163,151.4598
430,[N-]=[N+]=Nc1nn2nnnc2c([N+](=O)[O-])c1N,2,12,0,0,0,0,2,2,9,1,12,2,2,0,0,1,0,1,0,0,222.128,0.3417957967425865,-0.391316247,10.74429469009826,0.2227872260015113,-0.77866969,173.89,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.290277778,-0.222787226,0,0,5.417685185185185,0,0,0,0,0,0,3.102592592592593,13.52243291761149,0,-0.77866969,0.7624074074074072,0,0,10.74429469009826,0,0,0,0,0,0,0.3585420385648201,0.6604784622833181,1728.5803604906737,0.1200767828403048,0.630267233306922,-0.504213787,4,2,2,10,0,0,0,0,1,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2777777777777778,2,0,1,163,245.47134
431,COc1nc(N(CCO[N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])nc1[N+](=O)[O-],0,17,0,0,0,0,1,1,12,0,17,1,9,0,0,0,0,3,0,0,349.1720000000001,0.4308749308944417,-0.474901386,11.00990551776266,0.0147609599395317,-1.305274943,220.04,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,4,2,0,0,0,0,0,0.9295386202001464,0,-1.656168115,0,0,0,0,0,0,0,-4.263763779,0,0,0,0,0,0,0,0,0,0,0,6.426322908793146,0.0147609599395317,-4.769026055,0,0,0,42.78777305409972,8.409456018518519,0,0,0,0,0,0.2259743642352028,0.8558464631965012,4825.553558862573,0.6032091806743132,0.2806639707651244,-0.343670168,7,7,10,7,1,1,0,0,2,0.5161290322580645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162.5,144.21536
432,Nc1c([N+](=O)[O-])c(N)c2nn[nH]c2c1[N+](=O)[O-],5,11,0,0,0,1,1,2,8,3,11,2,2,0,1,2,0,2,2,0,239.151,0.3260027890954565,-0.391182823,10.806409674981104,0.1429629629629625,-0.897037037,179.89,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38712963,-0.297962963,0,0,10.839865835222977,0,0,0,2.2319283824640967,0,0,0,6.759605064247921,0,-1.754212963,0,0,0,21.55395313681028,0,0,0,0,0,0,0.427442688643223,0.6316185532736983,1806.6695865645731,0.2175701180161954,0.4097829404853,-0.702485041,6,5,4,7,0,0,0,0,2,0.3636363636363636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2272727272727272,2,0,0,322,302.3501
433,O=[N+]([O-])Nc1n[nH]c(-c2nnc(-c3nc(N[N+](=O)[O-])n[nH]3)nn2)n1,4,18,0,0,0,0,3,3,12,4,18,3,6,0,4,0,0,2,0,0,336.192,0.303509141926026,-0.254166131,10.265936927445836,0.0146507636316433,-0.839417485,245.04,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,2,0,0,0,8,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.80854102,0,0,0,0,0,0,3.4751137609882337,4.717105743149213,0,0,0,29.23140877720708,0,-1.678834971,0,0,0,20.53187385489167,0,0,0,0,0,0,0.0328124062656373,0.9671875937451716,9197.100705735176,7.744003178222819e-06,0.5830001903674091,-0.475918523,6,4,4,14,2,0,0,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,0,0,162,121.00674
434,O=[N+]([O-])c1cn(Cc2nnc(Cn3cc([N+](=O)[O-])c([N+](=O)[O-])n3)n2/N=N/n2c(Cn3cc([N+](=O)[O-])c([N+](=O)[O-])n3)nnc2Cn2cc([N+](=O)[O-])c([N+](=O)[O-])n2)nc1[N+](=O)[O-],0,40,0,0,0,0,6,6,32,0,40,6,18,0,0,0,0,8,0,0,844.4679999999997,0.4672060606897464,-0.357562075,11.439620705010498,0.4259003411077715,-1.193482853,502.54,0,0,4,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,8,0,8,6,0,0,8,0,0,0,0,0,0,0,0,-2.931589197,0,0,2.536132805375785,0,0,0,0,-10.69590863,0,0,0,0,0,0,0,0,0,0,7.904998740236835,29.46082777792707,0,-9.116764061,3.988371289338101,0,0,91.42696564008398,0,0,0,0,0,0,0.6200924869838733,0.8835195713871259,18281.85507006298,1.9582403894037728,0.3978836379827298,-0.568405197,20,12,16,24,0,0,0,0,8,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0.1388888888888889,0,0,0,162,271.84387
435,O=[N+]([O-])c1cccc(-c2no[n+]([O-])c2[N+](=O)[O-])c1,0,10,0,0,0,1,1,2,7,0,10,2,3,0,0,0,0,2,1,1,252.142,0.4953809889452599,-0.323146876,10.985560279667425,0.0502314814814817,-0.974537037,139.25,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4.934908824640967,0,0,0,0,-1.508615835,0,0,0,0,0,0,0,0,0,0,0,3.2188643235071805,0,-1.6405428,-0.366898148,0,0,21.21604804421769,0,4.111293934240363,0,0,0,0,0.2119077041521473,0.853006546544866,2608.8704138855296,0.4727753371303715,0.222097072284665,-0.761475676,8,4,6,4,0,0,0,0,2,0.3636363636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,231.87215
436,CN(CNC(=O)NCN(C)[N+](=O)[O-])[N+](=O)[O-],2,11,0,0,0,0,0,0,5,2,11,0,6,0,2,0,0,2,0,0,236.188,0.3174136031846686,-0.315338165,10.97638888888889,0.3045516817838245,-0.733888889,133.89,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,2.3401303854875284,0,-0.609103364,0,0,0,0,0,0,-0.733888889,0,0,0,0,0,0,0,4.285986394557823,0,0,0,0,0,1.2991975308641974,-1.409869615,0,0,0,31.23530155580751,0,0,0,0,0,0,0.1329040778618621,0.9818792224049336,3293.563161430461,0.8495347727191062,0.3556488898673936,-0.745169103,5,12,5,6,2,0,0,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,162,153.16087
437,C/N=[N+](\[O-])c1nonc1N(CN(c1nonc1/[N+]([O-])=N/C)[N+](=O)[O-])[N+](=O)[O-],0,20,0,0,0,0,2,2,14,0,20,2,8,0,0,0,0,2,0,0,388.21700000000016,0.4481079319187963,-0.690618712,11.546042597607354,0.0291713907785333,-1.210778534,247.46,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,4,2,2,0,0,0,2,0,2,0,0,0,0,2.1025940796683944,0,-1.210778534,0,0,0,0,0,0,0,-3.093293493,0,0,0,0,0,0,0,0,0,0,6.333329476826952,12.629696757567428,0.0583427815570669,-2.286948224,0,0,0,22.67032108213656,0,8.511989785507101,0,0,0,0,0.4312991647797587,0.7526715616126491,4150.792893136216,0.9789308447006388,0.4327476643217582,-0.412140633,7,8,8,12,2,0,0,0,0,0.2285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,162,140.77274
438,[N-]=[N+]=Nc1nnc([N+](=O)[O-])c(N)n1,2,10,0,0,0,0,1,1,7,1,10,1,2,0,0,1,0,1,0,0,182.103,0.4324855155750598,-0.376437266,10.170552406147644,0.355925925925926,-0.838093348,156.59000000000003,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.467694633,0,0,0,5.113998488284203,0,0,0,0,0,0,2.961179138321996,9.568425925925926,0,-0.838093348,0,0,0,10.170552406147644,0,0,0,0,0,0,0.1770397380656521,0.8377870502729443,1358.5058583435175,0.1193838311256277,0.6150365452518628,-0.439311818,3,2,2,8,0,0,0,0,1,0.2666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,162,227.40321
