can_smiles,bde_gnn,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,RingCount,NumRotatableBonds,fr_aryl_methyl,fr_NH1,fr_NH2,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,MaxPartialCharge,MinPartialCharge,MinEStateIndex,TPSA,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,NPR1,NPR2,PMI3,PBF,Nper,OB,C,H,O,N,N_NO2,O_NO2,c_3NO2,c_2NO2,NO2_content,benzene,ring_content,Td
CN/C(=N\Cl)C(Cl)([N+](=O)[O-])[N+](=O)[O-],140.26804,1,8,0,0,0,0,0,5,1,10,0,3,0,1,0,2,0,0,0.5962195046777533,-0.361910776,-3.059027778,110.67000000000002,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,0,2,0,0,1.1719675925925928,0,0,0,0,0,0,0,0,-0.758487654,0,0,-3.059027778,0,0,0,0,2.057777777777778,0,0,0,2.783611111111111,0,0,-2.626450617,0,0,0,20.54882716049383,0,0,0,9.971844135802469,0,0,0.5189772877630218,0.8697611473379825,1184.242412653523,0.6000638883979046,0.2424294898157968,-0.277062274,3,4,4,4,0,0,0,1,0.5384615384615384,0,0,141
Cn1c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],253.79387,0,13,0,0,0,0,1,9,0,13,1,4,0,0,0,4,0,0,0.4467032514416149,-0.357708632,-1.51462963,177.48999999999998,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,0,0,0,0,0,0,0.7601851851851853,0,0,0,0,0,0,0,0,0,-5.671111111,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.386111111,0.1907407407407406,0,0,42.38648148148148,0,0,0,0,0,0,0.4551789730719988,0.6072563698405116,2014.2293509304736,0.3233837178095823,0.2680903541090592,-0.214472283,5,3,8,5,0,0,0,0,0.8888888888888888,0,0.2777777777777778,196
Cn1c(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])noc1=O,123.005394,0,13,0,0,0,0,1,10,0,13,1,4,0,0,0,3,0,0,0.7644299860296861,-0.294858522,-3.971319444,177.45,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,4,0,1,0,0,0,0,0.8188657407407407,0,0,0,0,0,0,0,0,0,-1.331018519,0,-3.971319444,0,0,0,0,0,0,0,0,0,2.702037037037037,0,-5.320555556,0.2166666666666663,0,0,42.59472222222222,0,3.8958564814814816,0,0,0,0,0.527006718127967,0.9284276931762332,1292.9047376984029,0.6740941857384113,0.2810172825628776,-0.096348783,4,3,8,5,0,0,1,0,0.5882352941176471,0,0.2941176470588235,119
Cn1nc(/N=N/c2nn(C)nc2[N+](=O)[O-])c([N+](=O)[O-])n1,293.7498,0,14,0,0,0,0,2,12,0,14,2,4,2,0,0,2,0,0,0.4381848253317768,-0.357643286,-0.799168714,172.42000000000002,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,4,0,2,2,0,0,2,0,0,0,0,0,0,2.715858528596624,0,0,0,0,0,0,0,0,0,-2.027325208,0,0,0,0,0,0,0,0,0,0,6.887037037037037,14.139372323003276,0,-1.598337428,1.8562922020660115,0,0,21.34688460569413,0,0,0,0,0,0,0.2463687953144838,0.7862164999553114,3366.1865217612635,0.370118962509835,0.4961372173789781,-0.623715359,6,6,4,10,0,0,0,0,0.4,0,0.5,297
Cn1nc(/N=N/Nc2nn(C)nc2[N+](=O)[O-])c([N+](=O)[O-])n1,293.74878,1,15,0,0,0,0,2,12,1,15,2,5,2,1,0,2,0,0,0.4382512186157452,-0.357644306,-0.785589254,184.45,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,2,4,0,2,2,0,0,2,0,0,0,0,0,0,2.745832037998344,0,0,0,0,0,0,0,0,0,-1.790622323,0,0,0,0,0,0,2.1619009826152684,0,0,0,6.790476190476191,14.221914525069288,0,-1.553817397,1.900812232300328,0,0,21.34508520926991,0,0,0,0,0,0,0.1904113178041342,0.8109915078351224,4892.571668306438,0.1635178430832591,0.5181783004424706,-0.619122125,6,7,4,11,0,0,0,0,0.3809523809523809,0,0.4761904761904761,181
Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],265.6393,0,11,0,0,0,0,1,8,0,11,1,3,1,0,0,3,0,0,0.4981141036393152,-0.357621399,-1.215277778,147.24,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,3,0,0,0,0,0,0,1.012037037037037,0,0,0,0,0,0,0,0,0,-3.381111111,0,0,0,0,0,0,0,0,0,0,0,3.086851851851852,0,-3.451851852,0.4824074074074074,0,0,31.125833333333333,0,0,0,0,0,0,0.388151192238558,0.6536240328008576,1437.5172389934355,0.2836066742632632,0.3224365145534024,-0.257949212,4,3,6,5,0,0,0,0,0.8,0,0.3333333333333333,285
Cn1nc([N+](=O)[O-])c(N)c1[N+](=O)[O-],286.13742,2,9,0,0,0,0,1,7,1,9,1,2,1,0,1,2,0,0,0.4430402933633712,-0.384624709,-0.872685185,130.12,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,1.209814814814815,0,0,0,0,0,0,0,0,0,-1.807037037,0,0,0,5.139351851851852,0,0,0,0,0,0,0,3.281851851851852,0,-1.696759259,0.7574074074074073,0,0,20.557685185185186,0,0,0,0,0,0,0.2796959802501836,0.7347556230573137,1212.463576406111,0.1969788267814731,0.374101488389493,-0.555807926,4,5,4,5,0,0,0,0,0.6153846153846154,0,0.3846153846153846,270
Cn1nc([N+](=O)[O-])c(N=[N+]=[N-])c1[N+](=O)[O-],256.4353,0,11,0,0,0,0,1,7,0,11,1,3,1,0,0,2,0,0,0.4296175750464595,-0.357793376,-0.961296296,152.86,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,2,0,0,0,0,0,0,1.1404043839758125,0,0,0,0,0,0,0,0,0,-2.26712963,0,0,0,0,0,0,0,0,0,0,2.883796296296296,3.2610185185185188,0,-1.873981481,0.6687962962962961,0,0,20.90072373393802,0,0,0,0,0,0,0.3986282202675457,0.6397824538751876,1477.416299589158,0.2667025936344477,0.4598499387648805,-0.412926476,4,3,4,7,0,0,0,0,0.5333333333333333,0,0.3333333333333333,161
Cn1nc([N+](=O)[O-])c2c(N)n[n+]([O-])nc21,314.20932,2,10,0,0,0,0,2,8,1,10,2,1,1,0,1,1,0,0,0.4033316212298291,-0.56919303,-0.71111489,139.7,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,3,0,1,2,0,0,1,0,0,0,0,0,0,1.4184259259259258,0,0,0,0,0,0,0,0,0,-0.735740741,-0.015,0,0,5.379259259259259,0,0,0,0,0,0,0,10.207314814814817,0,-0.71111489,1.0862887377173092,0,0,10.599077853363568,0,0,0,0,0,0,0.3612253771196487,0.6601202711462283,1473.908664886363,0.2387776487732421,0.4641448131817126,-0.719898078,5,5,3,7,0,0,0,0,0.2666666666666666,0,0.7333333333333333,347.7
Cn1nc(N[N+](=O)[O-])c([N+](=O)[O-])n1,105.768425,1,10,0,0,0,0,1,7,1,10,1,3,1,1,0,2,0,0,0.4398771253148586,-0.357642504,-0.947407407,129.01999999999998,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,2,0,0,0,0,0,0,1.3175850340136053,0,0,0,0,0,0,0,0,0,-1.169722222,0,0,0,0,0,0,1.5616203703703704,0,0,0,0,6.68587962962963,0,-1.809675926,0.8650462962962964,0,0,20.19130007558579,0,0,0,0,0,0,0.3893995201537105,0.6204314708234423,1281.8435252379106,0.2119441385023675,0.4465638506562893,-0.340239124,3,4,4,6,1,0,0,0,0.6153846153846154,0,0.3846153846153846,112
Cn1nc2c(=O)[nH][nH]c(=O)c2n1,343.9248,2,7,0,0,0,0,2,5,2,7,2,0,1,2,0,0,0,0,0.2922352708945521,-0.265446389,-0.446574074,96.43,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1.5405555555555557,0,0,0,0,0,0,0,0,0,0,0.1134259259259264,0,0,0,0,0,0,4.293981481481481,0,0,0,7.430648148148148,0,0,1.1757407407407403,0,0,22.00546296296297,0,0,0,0,0,0,0.3824839762351755,0.6213653323157505,876.3722058584106,0.1330312473291691,0.4188406490833372,-1.005217558,5,5,2,5,0,0,0,0,0,0,0.9166666666666666,256
Cn1nnc(/N=N/N(/N=N/c2nnn(C)n2)c2nnn(C)n2)n1,165.6864,0,17,0,0,0,0,3,16,0,17,3,5,3,0,0,0,0,0,0.3104931317463654,-0.165314364,0.0210931594860168,183.48,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,9,1,0,3,0,0,0,0,0,0,0,0,0,4.762252365439595,0,0,0,0,0,0,0,0,0,0.0659414630049566,0,0,0,0,0,0,0,0,0,0,15.02937956664147,33.57024101386295,0.9024999999999996,0,3.669685591051031,0,0,0,0,0,0,0,0,0,0.3001710050532468,0.7051517242306348,5696.245839362798,0.2892523761829583,0.7454809134960239,-0.826920005,6,9,0,17,0,0,0,0,0,0,0.6521739130434783,141
Cn1nnc(N=[N+]=[N-])n1,151.4608,0,7,0,0,0,0,1,5,0,7,1,1,1,0,0,0,0,0,0.2605284390152984,-0.167139671,0.0416666666666669,92.36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1.5867006802721089,0,0,0,0,0,0,0,0,0,0.0416666666666669,0,0,0,0,0,0,0,0,0,0,3.1025,10.387314814814816,0,0,1.2123148148148148,0,0,0,0,0,0,0,0,0,0.1981135031591894,0.807581073087169,590.106467202044,0.1820650326016259,0.7834046124945042,-0.703465366,2,3,0,7,0,0,0,0,0,0,0.5555555555555556,162
Cn1nnnc1N=[N+]=[N-],150.624,0,7,0,0,0,0,1,5,0,7,1,1,1,0,0,0,0,0,0.237896058163902,-0.227114171,0.164351851851852,92.36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1.5873148148148148,0,0,0,0,0,0,0,0,0,0.164351851851852,0,0,0,0,0,0,0,0,0,0,3.173611111111111,10.051296296296297,0,0,1.2775,0,0,0,0,0,0,0,0,0,0.2581308112370504,0.7485012143328653,503.2367929167065,0.1516354623222428,0.7834046124945042,-0.703465366,2,3,0,7,0,0,0,0,0,0,0.5555555555555556,160
CNC(=N)C(Cl)([N+](=O)[O-])[N+](=O)[O-],147.94853,2,8,0,0,0,0,0,5,2,9,0,3,0,2,0,2,0,0,0.5945305157838826,-0.36331531,-3.102430556,122.16,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,1.131412037037037,0,0,0,0,0,0,0,0,-0.986882716,0,0,-3.102430556,0,0,0,6.825833333333334,1.93625,0,0,0,0,0,0,-2.707561728,0,0,0,20.22833333333333,0,0,0,4.97449074074074,0,0,0.6367721066233311,0.9106468980565504,778.1375081887962,0.7146632453958581,0.28491477995421,-0.366319003,3,5,4,4,0,0,0,1,0.5833333333333334,0,0,136
CNn1nnnc1N,276.9808,3,6,0,0,0,0,1,6,2,6,1,1,0,1,1,0,0,0,0.2598129215347067,-0.365171752,0.2569444444444446,81.65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1.6733333333333331,0,0,0,0,0,0,0,0,0,0.2569444444444446,0,0,0,5.215416666666666,0,0,2.630787037037037,0,0,0,0,10.126296296296296,0,0,1.2638888888888888,0,0,0,0,0,0,0,0,0,0.349531932762308,0.6586650017891676,404.3545780154697,0.1295289017733474,0.7361189007291083,-0.981491868,2,6,0,6,0,0,0,0,0,0,0.625,195
COC(=O)Nn1nnnc1-c1nnnn1NC(=O)OC,237.6512,2,14,0,0,0,0,2,12,2,14,2,3,0,2,0,0,0,0,0.4270686745649791,-0.451625334,-0.806942975,163.86,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,6,0,0,2,0,0,2,2,0,0,0,0,0,2.337760081228696,0,0,0,0,0,0,0,0,-1.613885949,-0.08925359,0,0,0,0,0,0,4.379113914084152,0,0,0,0,20.905815066767445,0,0,1.7360827664399092,0,0,22.22415566152489,8.786878716388095,0,0,0,0,0,0.2795410941927048,0.8357520433656384,3142.723489107296,0.6828093391675724,0.4926177708342131,-0.675590086,6,8,4,10,0,0,0,0,0,0,0.5,191
COc1c([N+](=O)[O-])c(F)c([N+](=O)[O-])c(F)c1[N+](=O)[O-],249.3711,0,10,0,0,0,1,1,7,0,12,1,4,0,0,0,3,3,0,0.3605249665971892,-0.485195481,-2.157453704,138.65,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,2,0,0,0,0.6944907407407408,0,0,0,0,0,0,0,0,0,-10.99601852,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.591944444,0,0,0,31.592070578231294,4.2095502645502645,0,26.99978080120937,0,0,0,0.4910760782740079,0.5541877388297557,2372.518716733271,0.4398844074835619,0.150477766909939,-0.48726134,7,3,7,3,0,0,0,0,0.631578947368421,1,0.3157894736842105,300
COc1c([N+](=O)[O-])cc(-n2cc([N+](=O)[O-])c([N+](=O)[O-])n2)cc1[N+](=O)[O-],249.85284,0,15,0,0,0,1,2,11,0,15,2,6,0,0,0,4,2,0,0.4676584565239299,-0.48536341,-1.124025731,199.61,1,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,4,1,0,0,0,0,0,0.9847236038839576,0,0,0,0,2.1864720332577474,0,0,0,0,-4.73373504,0,0,0,0,0,0,0,0,0,0,0,3.34750141723356,0,-4.140593663,0.5651851851851852,0,0,43.812280346584096,4.6658857709750565,0,0,0,0,0,0.2387724012993265,0.7850855623664109,5769.159989588957,0.4393179061939044,0.2371601762890643,-0.632427137,10,6,9,6,0,0,0,0,0.64,1,0.44,276
COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],240.69759,0,7,0,0,0,1,1,5,0,7,1,3,0,0,0,2,2,1,0.3172730647772342,-0.490129855,-0.730324074,95.51,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,1.258101851851852,0,0,0,0,3.1953703703703704,0,0,0,0,-0.750185185,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.432268519,0,0,0,20.77594246031746,4.677096560846561,0,0,0,0,0,0.2957760755634449,0.7100037081262592,1551.1824695062655,0.1317465840304382,0.1413185016201156,-0.969041154,7,6,5,2,0,0,0,0,0.5714285714285714,1,0.4285714285714285,315
COc1n[n+]([O-])c([N+](=O)[O-])c(OC)c1[N+](=O)[O-],262.0171,0,11,0,0,0,0,1,8,0,11,1,4,0,0,0,2,0,0,0.5885377225397964,-0.589055503,-1.180555556,144.57000000000002,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,2,0,0,0,0,0,1.9815277777777776,0,0,0,0,0,0,0,0,0,-3.552685185,0,0,0,0,0,0,0,0,0,0,0,3.018240740740741,0,-2.122083333,-0.412037037,0,0,21.295386904761905,8.98672619047619,0,0,0,0,0,0.4122860638482609,0.6392963376824482,1898.8986174625456,0.4616151431820396,0.2275174193024153,-0.520039816,6,6,7,4,0,0,0,0,0.4705882352941176,0,0.3529411764705882,151
COc1nc(N(CCO[N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])nc1[N+](=O)[O-],137.53197,0,17,0,0,0,0,1,12,0,17,1,9,0,0,0,3,0,0,0.4308749308944417,-0.474901386,-1.305274943,220.04,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,4,2,0,0,0,0,0,0.9295386202001464,0,-1.656168115,0,0,0,0,0,0,0,-4.263763779,0,0,0,0,0,0,0,0,0,0,0,6.426322908793146,0.0147609599395317,-4.769026055,0,0,0,42.78777305409972,8.409456018518519,0,0,0,0,0,0.5194588718985601,0.9613052664931117,3222.1894147767216,1.0349038403460329,0.2806639707651244,-0.343670168,7,7,10,7,1,1,0,0,0.6666666666666666,0,0.25,162.5
COc1nc(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nc(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1,167.82213,0,24,0,0,0,0,1,18,0,24,1,13,0,0,0,6,0,0,0.7336434788103656,-0.466550472,-4.098323135,325.19999999999993,1,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,3,0,0,0,0,0,0.8964382558578983,0,-3.787225293,0,0,0,0,0,0,0,-3.153530801,0,-8.196646271,0,0,0,0,0,0,0,0,0,9.694513416477704,0,-11.31883031,0,0,0,65.20925284071387,13.446775321239606,0,0,0,0,0,0.1891729576037229,0.9155988018645396,10535.948353771462,0.6954644032521666,0.2685467782911899,-0.153455302,8,7,15,9,0,0,2,0,0.625,0,0.1875,173.7
COn1nn[nH]/c1=N\[N+](=O)[O-],146.29732,1,9,0,0,0,0,1,6,1,9,1,2,0,1,0,1,0,0,0.3511977942037089,-0.395647762,-0.884212963,111.23000000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,0,1,1,0,0,0,0,0,1.279251700680272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.156527777777778,0,0,2.869861111111111,6.489212962962963,0,-0.884212963,0.7805555555555554,0,0,9.829263038548753,4.499814814814815,0,0,0,0,0,0.356868362961123,0.6703554092628757,830.6498033135797,0.2327248314432391,0.5246950210190325,-0.299825726,2,4,3,6,1,0,0,0,0.3636363636363636,0,0.4545454545454545,116
CS(=O)(=O)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],244.05273,0,12,0,0,0,1,1,9,0,13,1,5,0,0,0,3,3,1,0.3263591016490986,-0.367641695,-4.301055603,172.79,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,1,0,0,0,0,0,0.5157382212144119,0,0,0,0,0.7371296296296295,0,0,0,0,-4.523147203,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.536455971,0,0,0,53.96956109063996,4.18760582010582,0,0,0,0,0,0.4060800375187558,0.7241294854788184,2818.259443701231,0.7445744168234354,0.1367205302152372,-0.390630086,7,5,9,3,0,0,0,0,0.6,1,0.3,237.4
FC(F)(F)c1nc(-c2conc2/N=N\c2nonc2-c2noc(C(F)(F)F)n2)no1,202.5056,0,13,0,0,0,0,4,13,0,19,4,4,0,0,0,0,0,0,0.47118311136892,-0.361675384,-4.903202581,167.51,0,0,0,0,0,1,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0.8572559970192544,0,0,0,0,-6.126087667,0,-9.786891847,0,0,0,0,0,0,0,0,7.066564862055933,22.392395448532334,0,0,0,0,0,0,0,17.0768925339937,75.35320400547486,0,0,0,0.188159192431202,0.8715933006813984,10460.161547838892,0.6450864384601732,0.28821344264095,-0.677072849,11,1,4,9,0,0,0,0,0,0,0.6666666666666666,240
FC(F)(F)c1nc(-c2nnn[nH]2)c(-c2nnn[nH]2)[nH]1,381.1624,3,10,0,0,0,0,3,7,3,13,3,2,0,3,0,0,0,0,0.4490704389632998,-0.33107649,-4.644940476,137.6,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.481851852,0,-4.644940476,0,0,0,0,0,6.7302513227513225,0,0,0,23.538743386243382,0,0,0,0,0,0,0,0,37.94113095238096,0,0,0,0.3747341150100726,0.679164860558119,2719.454401703288,0.3772877342209512,0.5144146328916718,-0.793668291,6,3,0,10,0,0,0,0,0,0,0.7894736842105263,271
Ic1n[nH]nc1I,266.5208,1,3,0,0,0,0,1,2,1,5,1,0,0,1,0,0,0,0,0.1563105373615006,-0.19584773,0.928888888888889,41.57,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.8577777777777784,0,0,0,0,0,0,0,2.482685185185185,0,0,0,7.518518518518519,0,0,0,0,0,0,0,0,0,0,0,4.214351851851852,0.2883613381078896,0.7116386618957737,1464.9558900864174,4.273867485865426e-06,0.1308986190195693,-0.224397633,2,1,0,3,0,0,0,0,0,0,0.7142857142857143,190
N#[N+]c1c([N+](=O)[O-])nn(CC2(CO[N+](=O)[O-])COC2)c1[O-],133.81506,0,13,0,1,1,0,1,10,0,13,2,6,0,0,0,1,0,0,0.4948793182782907,-0.851666761,-0.987895566,173.76999999999998,0,0,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,2,2,0,0,0,0,0,0,0,-0.408918887,0,0,0,0,0,0,0,-2.671063922,0,-0.890035431,0,0,0,0,0,0,8.63566833754469,0,0,3.444412792894936,0,-1.955732395,0.707353552532124,0,0,20.911620655595677,9.205396195515243,0,0,0,0,0,0.1598642891241601,0.9257975231165496,4195.165648165732,0.7643496232659137,0.2798255753913395,-0.692901425,8,8,7,6,0,1,0,0,0.3809523809523809,0,0.238095238095238,184
N#[N+]c1c([O-])cc(-n2cc([N+](=O)[O-])cn2)cc1[N+](=O)[O-],289.3738,0,11,0,0,0,1,2,8,0,11,2,3,0,0,0,2,1,0,0.4531719451343501,-0.866795103,-0.907543462,155.31,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.764740016376921,0,0,0,0,-2.748484977,0,0,0,0,0,0,0,0,8.595322348840568,0,0,3.6251374716553286,0,-1.605841837,0.9381821617535904,0,0,21.309833865262256,0,0,0,0,0,0,0.1781799322856779,0.8297413143701186,3814.0526528476857,0.1874494014930518,0.3041626835839055,-0.869036239,9,4,5,6,0,0,0,0,0.4,1,0.55,180
N#[N+]C1C(=O)N(Cc2noc(N)n2)[N-]C1[N+](=O)[O-],205.43689,2,12,0,1,1,0,1,8,1,12,2,3,0,0,1,1,0,0,0.4360421124023889,-0.490670813,-1.660418556,170.64,0,0,1,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,2,0,1,0,0,0,0,0,0,-0.254074074,0,0,0,-3.225929705,0,0,-0.830952381,-0.170226285,0,0,0,5.175411470143613,0,0,0,0,8.587010477030319,0,0,7.019010770975056,0.7382407407407408,-0.826514629,0,0,0,22.229720070126817,0,4.467824703955657,0,0,0,0,0.3577305075498199,0.9276891666075354,1977.341299489516,0.9436268938570306,0.440656893526278,-0.692460833,6,6,4,8,0,0,0,0,0.2222222222222222,0,0.5555555555555556,120.6
N#[N+]c1nc(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n[n-]1,116.731224,0,14,0,0,0,0,1,9,0,14,1,4,0,0,0,3,0,0,0.7646816893647682,-0.252189148,-3.97625,197.45,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.277569444,0,-3.97625,0,0,0,0,0,0,8.182907218442933,0,0,8.541226851851853,0,-5.359620181,0,0,0,31.57121740362812,0,0,0,0,0,0,0.4133910824683737,0.9735316211504392,1495.685225317329,0.6761189910480807,0.4588603057156787,0,3,0,6,8,0,0,1,0,0.5882352941176471,0,0.2941176470588235,127
N#Cc1c(/N=N/c2no[n+]([O-])c2C#N)no[n+]1[O-],193.7192,0,12,0,0,0,0,2,10,0,12,2,2,0,0,0,0,0,0,0.3697191614727574,-0.358337782,-0.531710601,178.23999999999995,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.957208837238599,0,-1.902608655,0,0,0,0,0,0,0,0,17.154247291509197,0,6.682037037037037,6.2604922524565385,0,0,-0.341007181,0,0,0,0,8.191603835978835,0,0,0,0,0.1754641580895077,0.8245358423068954,2900.2766736281023,4.191728868852191e-05,0.4513981250856447,-0.515883572,6,0,4,8,0,0,0,0,0,0,0.5555555555555556,168
N#Cc1c([N+](=O)[O-])c([N+](=O)[O-])nn1N,280.49265,2,10,0,0,0,0,1,8,1,10,1,2,0,0,1,2,0,0,0.4709899870992084,-0.357560535,-1.081018519,153.91,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3498148148148148,0,-2.712268519,0,0,0,5.002453703703704,0,0,0,0,8.425387377173092,0,0,3.0333796296296294,0,-2.157361111,0.3018518518518518,0,0,20.628371126228277,0,0,0,0,0,0,0.4055688954308505,0.6172071419047701,1273.3608699795034,0.1274982644324304,0.4240325495461842,-0.403840523,4,2,4,6,0,0,0,0,0.5714285714285714,0,0.3571428571428571,217
N#Cc1c([N+](=O)[O-])no[n+]1[O-],94.04725,0,8,0,0,0,0,1,6,0,8,1,1,0,0,0,1,0,0,0.4507793725350782,-0.358261492,-0.975740741,119.9,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2777314814814815,0,-1.627314815,0,0,0,0,0,0,0,0,8.16175925925926,0,0,2.739953703703704,0,-0.975740741,-0.321296296,0,0,9.973703703703704,0,3.7947685185185183,0,0,0,0,0.3771191952734354,0.6228808047303322,778.0427028116801,2.469484567232537e-06,0.3588432431739685,-0.205053282,3,0,4,4,0,0,0,0,0.3636363636363636,0,0.4545454545454545,133
N#Cc1c(-c2noc(/N=N/c3nc(-c4no[n+]([O-])c4C#N)no3)n2)no[n+]1[O-],197.9032,0,18,0,0,0,0,4,16,0,18,4,4,0,0,0,0,0,0,0.3663807074834061,-0.358389833,-0.483932297,256.0799999999999,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,2,0,2,6,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3.127228675987764,0,-2.809115066,0,0,0,0,0,0,0,0,17.727981249900893,0,7.052398589065255,21.087356383775244,0,0,-0.254263978,0,0,0,0,18.032211328275125,0,0,0,0,0.0512787850678146,0.948721215277718,12307.089350738008,5.8419302080208345e-05,0.4372859121055315,-0.583047883,10,0,6,12,0,0,0,0,0,0,0.7142857142857143,223
